search_query,job_title,company,loc,posting_recency,employment_type,work_arrangement_type,experience_lvl,skill,min_years_of_exp
Data Engineer,Principal Backend Architect,IGRCSQUARE,"Cairo,Egypt",1 month ago,Full Time,Hybrid,Manager,Database Management,8.0
Data Engineer,Principal Backend Architect,IGRCSQUARE,"Cairo,Egypt",1 month ago,Full Time,Hybrid,Manager,Microservices,8.0
Data Engineer,Principal Backend Architect,IGRCSQUARE,"Cairo,Egypt",1 month ago,Full Time,Hybrid,Manager,Cloud Computing,8.0
Data Engineer,Electrical Designer,The WaterWay Developments ,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Engineering - Construction/Civil/Architecture,4.0
Data Engineer,Electrical Designer,The WaterWay Developments ,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Creative/Design/Art,4.0
Data Engineer,Electrical Designer,The WaterWay Developments ,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Engineering - Mechanical/Electrical,4.0
Data Engineer,Electrical Designer,The WaterWay Developments ,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Electrical Design,4.0
Data Engineer,Electrical Designer,The WaterWay Developments ,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Revit,4.0
Data Engineer,Electrical Designer,The WaterWay Developments ,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Project Coordination,4.0
Data Engineer,Electrical Designer,The WaterWay Developments ,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Lighting Design,4.0
Data Engineer,Electrical Designer,The WaterWay Developments ,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,AutoCAD,4.0
Data Engineer,Electrical Designer,The WaterWay Developments ,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Power Distribution,4.0
Data Engineer,Electrical Designer,The WaterWay Developments ,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Lighting,4.0
Data Engineer,Logistic Coordinator,Kmt for Industrial Services ,"Maadi,Cairo,Egypt",20 days ago,Full Time,On-site,Experienced,Logistics/Supply Chain,2.0
Data Engineer,Logistic Coordinator,Kmt for Industrial Services ,"Maadi,Cairo,Egypt",20 days ago,Full Time,On-site,Experienced,Logistics Coordination,2.0
Data Engineer,Logistic Coordinator,Kmt for Industrial Services ,"Maadi,Cairo,Egypt",20 days ago,Full Time,On-site,Experienced,Shipping and Receiving,2.0
Data Engineer,Logistic Coordinator,Kmt for Industrial Services ,"Maadi,Cairo,Egypt",20 days ago,Full Time,On-site,Experienced,Negotiation,2.0
Data Engineer,Logistic Coordinator,Kmt for Industrial Services ,"Maadi,Cairo,Egypt",20 days ago,Full Time,On-site,Experienced,Supply Chain Management,2.0
Data Engineer,Logistic Coordinator,Kmt for Industrial Services ,"Maadi,Cairo,Egypt",20 days ago,Full Time,On-site,Experienced,Logistics,2.0
Data Engineer,Logistic Coordinator,Kmt for Industrial Services ,"Maadi,Cairo,Egypt",20 days ago,Full Time,On-site,Experienced,Business Administration,2.0
Data Engineer,Logistic Coordinator,Kmt for Industrial Services ,"Maadi,Cairo,Egypt",20 days ago,Full Time,On-site,Experienced,Microsoft Office Suite,2.0
Data Engineer,Riverbed NPM Specialist,ConServ Misr,"Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,IT/Software Development,3.0
Data Engineer,Riverbed NPM Specialist,ConServ Misr,"Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,Riverbed NPM,3.0
Data Engineer,Riverbed NPM Specialist,ConServ Misr,"Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,Networking,3.0
Data Engineer,Riverbed NPM Specialist,ConServ Misr,"Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,Network Architecture,3.0
Data Engineer,Riverbed NPM Specialist,ConServ Misr,"Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,Analytical Thinking,3.0
Data Engineer,Riverbed NPM Specialist,ConServ Misr,"Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,Documentation,3.0
Data Engineer,Riverbed NPM Specialist,ConServ Misr,"Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,Remote Collaboration,3.0
Data Engineer,Riverbed NPM Specialist,ConServ Misr,"Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,Network Performance Monitoring,3.0
Data Engineer,Riverbed NPM Specialist,ConServ Misr,"Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,Network Troubleshooting,3.0
Data Engineer,Riverbed NPM Specialist,ConServ Misr,"Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,Network Optimization,3.0
Data Engineer,Project/Construction Manager - Fit-Out,KinanCo,"Cairo,Egypt",15 days ago,Full Time,On-site,Manager,Engineering - Construction/Civil/Architecture,7.0
Data Engineer,Project/Construction Manager - Fit-Out,KinanCo,"Cairo,Egypt",15 days ago,Full Time,On-site,Manager,Project/Program Management,7.0
Data Engineer,Project/Construction Manager - Fit-Out,KinanCo,"Cairo,Egypt",15 days ago,Full Time,On-site,Manager,Project Management,7.0
Data Engineer,Project/Construction Manager - Fit-Out,KinanCo,"Cairo,Egypt",15 days ago,Full Time,On-site,Manager,Fit Out Coordination,7.0
Data Engineer,Project/Construction Manager - Fit-Out,KinanCo,"Cairo,Egypt",15 days ago,Full Time,On-site,Manager,Budgeting and Cost Control,7.0
Data Engineer,Project/Construction Manager - Fit-Out,KinanCo,"Cairo,Egypt",15 days ago,Full Time,On-site,Manager,Team Leadership,7.0
Data Engineer,Project/Construction Manager - Fit-Out,KinanCo,"Cairo,Egypt",15 days ago,Full Time,On-site,Manager,Stakeholder Communication,7.0
Data Engineer,Project/Construction Manager - Fit-Out,KinanCo,"Cairo,Egypt",15 days ago,Full Time,On-site,Manager,Scheduling and Planning,7.0
Data Engineer,Project/Construction Manager - Fit-Out,KinanCo,"Cairo,Egypt",15 days ago,Full Time,On-site,Manager,Quality Assurance,7.0
Data Engineer,Project/Construction Manager - Fit-Out,KinanCo,"Cairo,Egypt",15 days ago,Full Time,On-site,Manager,Problem Solving,7.0
Data Engineer,Quality Assurance Manager,K Line Europe,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Manager,R&D/Science,7.0
Data Engineer,Quality Assurance Manager,K Line Europe,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Manager,Medical/Healthcare,7.0
Data Engineer,Quality Assurance Manager,K Line Europe,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Manager,Quality,7.0
Data Engineer,Quality Assurance Manager,K Line Europe,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Manager,GMP,7.0
Data Engineer,Quality Assurance Manager,K Line Europe,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Manager,ISO,7.0
Data Engineer,Quality Assurance Manager,K Line Europe,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Manager,Risk,7.0
Data Engineer,Quality Assurance Manager,K Line Europe,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Manager,Risk Management,7.0
Data Engineer,Quality Assurance Manager,K Line Europe,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Manager,Regulatory Affairs,7.0
Data Engineer,Quality Assurance Manager,K Line Europe,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Manager,ISO13485 Compliance,7.0
Data Engineer,Quality Assurance Manager,K Line Europe,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Manager,Quality Management Systems (QMS),7.0
Data Engineer,IT Operations Section Head,Halwani Bros,"10th of Ramadan City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Installation/Maintenance/Repair,6.0
Data Engineer,IT Operations Section Head,Halwani Bros,"10th of Ramadan City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,IT/Software Development,6.0
Data Engineer,IT Operations Section Head,Halwani Bros,"10th of Ramadan City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,6.0
Data Engineer,IT Operations Section Head,Halwani Bros,"10th of Ramadan City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,IT Operations Management,6.0
Data Engineer,IT Operations Section Head,Halwani Bros,"10th of Ramadan City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Team Leadership,6.0
Data Engineer,IT Operations Section Head,Halwani Bros,"10th of Ramadan City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,IT Infrastructure,6.0
Data Engineer,IT Operations Section Head,Halwani Bros,"10th of Ramadan City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Incident & Problem Management,6.0
Data Engineer,IT Operations Section Head,Halwani Bros,"10th of Ramadan City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Vendor Management,6.0
Data Engineer,IT Operations Section Head,Halwani Bros,"10th of Ramadan City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Communication,6.0
Data Engineer,IT Operations Section Head,Halwani Bros,"10th of Ramadan City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Process Improvement,6.0
Data Engineer,Python Full Stack Developer,Oola Technologies,"Cairo,Egypt",2 months ago,Full Time,Hybrid,Entry Level,IT/Software Development,0.0
Data Engineer,Python Full Stack Developer,Oola Technologies,"Cairo,Egypt",2 months ago,Full Time,Hybrid,Entry Level,Engineering - Telecom/Technology,0.0
Data Engineer,Python Full Stack Developer,Oola Technologies,"Cairo,Egypt",2 months ago,Full Time,Hybrid,Entry Level,Full Stack Development,0.0
Data Engineer,Python Full Stack Developer,Oola Technologies,"Cairo,Egypt",2 months ago,Full Time,Hybrid,Entry Level,Python,0.0
Data Engineer,Python Full Stack Developer,Oola Technologies,"Cairo,Egypt",2 months ago,Full Time,Hybrid,Entry Level,Django,0.0
Data Engineer,Python Full Stack Developer,Oola Technologies,"Cairo,Egypt",2 months ago,Full Time,Hybrid,Entry Level,Angular,0.0
Data Engineer,Chief Technology Officer (CTO),Confidential,"Nasr City,Cairo,Egypt",2 months ago,Full Time,Hybrid,Manager,IT/Software Development,10.0
Data Engineer,Chief Technology Officer (CTO),Confidential,"Nasr City,Cairo,Egypt",2 months ago,Full Time,Hybrid,Manager,Operations/Management,10.0
Data Engineer,Chief Technology Officer (CTO),Confidential,"Nasr City,Cairo,Egypt",2 months ago,Full Time,Hybrid,Manager,Engineering - Telecom/Technology,10.0
Data Engineer,Chief Technology Officer (CTO),Confidential,"Nasr City,Cairo,Egypt",2 months ago,Full Time,Hybrid,Manager,Technical Leadership,10.0
Data Engineer,Chief Technology Officer (CTO),Confidential,"Nasr City,Cairo,Egypt",2 months ago,Full Time,Hybrid,Manager,Software Architecture,10.0
Data Engineer,Chief Technology Officer (CTO),Confidential,"Nasr City,Cairo,Egypt",2 months ago,Full Time,Hybrid,Manager,Project Management,10.0
Data Engineer,Chief Technology Officer (CTO),Confidential,"Nasr City,Cairo,Egypt",2 months ago,Full Time,Hybrid,Manager,Team Mentoring,10.0
Data Engineer,Chief Technology Officer (CTO),Confidential,"Nasr City,Cairo,Egypt",2 months ago,Full Time,Hybrid,Manager,Agile Methodologies,10.0
Data Engineer,Chief Technology Officer (CTO),Confidential,"Nasr City,Cairo,Egypt",2 months ago,Full Time,Hybrid,Manager,Cloud Computing,10.0
Data Engineer,Chief Technology Officer (CTO),Confidential,"Nasr City,Cairo,Egypt",2 months ago,Full Time,Hybrid,Manager,Problem Solving,10.0
Data Engineer,Frontend Developer — Web & Expo Mobile App Experience,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,IT/Software Development,1.0
Data Engineer,Frontend Developer — Web & Expo Mobile App Experience,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,Expo,1.0
Data Engineer,Frontend Developer — Web & Expo Mobile App Experience,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,React.js,1.0
Data Engineer,Frontend Developer — Web & Expo Mobile App Experience,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,JavaScript,1.0
Data Engineer,Frontend Developer — Web & Expo Mobile App Experience,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,HTML5,1.0
Data Engineer,Frontend Developer — Web & Expo Mobile App Experience,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,CSS3,1.0
Data Engineer,Frontend Developer — Web & Expo Mobile App Experience,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,RESTful APIs,1.0
Data Engineer,Frontend Developer — Web & Expo Mobile App Experience,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,Git,1.0
Data Engineer,Frontend Developer — Web & Expo Mobile App Experience,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,UI/UX Collaboration,1.0
Data Engineer,Frontend Developer — Web & Expo Mobile App Experience,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,Debugging,1.0
Data Engineer,Senior Software Developer,QNB Life Insurance,"Mohandessin,Giza,Egypt",2 months ago,Full Time,On-site,Experienced,IT/Software Development,4.0
Data Engineer,Senior Software Developer,QNB Life Insurance,"Mohandessin,Giza,Egypt",2 months ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,4.0
Data Engineer,Senior Software Developer,QNB Life Insurance,"Mohandessin,Giza,Egypt",2 months ago,Full Time,On-site,Experienced,Engineering - Other,4.0
Data Engineer,Senior Software Developer,QNB Life Insurance,"Mohandessin,Giza,Egypt",2 months ago,Full Time,On-site,Experienced,"Programming (Java, C#, Python, JavaScript)",4.0
Data Engineer,Senior Software Developer,QNB Life Insurance,"Mohandessin,Giza,Egypt",2 months ago,Full Time,On-site,Experienced,Software Development,4.0
Data Engineer,Senior Software Developer,QNB Life Insurance,"Mohandessin,Giza,Egypt",2 months ago,Full Time,On-site,Experienced,Team Leadership,4.0
Data Engineer,Senior Software Developer,QNB Life Insurance,"Mohandessin,Giza,Egypt",2 months ago,Full Time,On-site,Experienced,Version Control (Git),4.0
Data Engineer,Senior Software Developer,QNB Life Insurance,"Mohandessin,Giza,Egypt",2 months ago,Full Time,On-site,Experienced,Technical Documentation,4.0
Data Engineer,Senior Software Developer,QNB Life Insurance,"Mohandessin,Giza,Egypt",2 months ago,Full Time,On-site,Experienced,System Architecture,4.0
Data Engineer,Senior Software Developer,QNB Life Insurance,"Mohandessin,Giza,Egypt",2 months ago,Full Time,On-site,Experienced,Database Management,4.0
Data Engineer,Senior Odoo Developer,Arma-HSA,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,IT/Software Development,3.0
Data Engineer,Senior Odoo Developer,Arma-HSA,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Odoo Development,3.0
Data Engineer,Senior Odoo Developer,Arma-HSA,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Module Customization,3.0
Data Engineer,Senior Odoo Developer,Arma-HSA,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Problem Solving,3.0
Data Engineer,Senior Odoo Developer,Arma-HSA,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Communication,3.0
Data Engineer,Senior Odoo Developer,Arma-HSA,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,JavaScript,3.0
Data Engineer,Senior Odoo Developer,Arma-HSA,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Team Collaboration,3.0
Data Engineer,Senior Odoo Developer,Arma-HSA,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Python Programming,3.0
Data Engineer,Junior Industrial Application Support Analyst (Outsource),Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",1 month ago,Full Time,On-site,Entry Level,IT/Software Development,0.0
Data Engineer,Junior Industrial Application Support Analyst (Outsource),Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",1 month ago,Full Time,On-site,Entry Level,Application Support,0.0
Data Engineer,Junior Industrial Application Support Analyst (Outsource),Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",1 month ago,Full Time,On-site,Entry Level,Technical Troubleshooting,0.0
Data Engineer,Junior Industrial Application Support Analyst (Outsource),Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",1 month ago,Full Time,On-site,Entry Level,Industrial Systems,0.0
Data Engineer,Junior Industrial Application Support Analyst (Outsource),Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",1 month ago,Full Time,On-site,Entry Level,Problem Solving,0.0
Data Engineer,Junior Industrial Application Support Analyst (Outsource),Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",1 month ago,Full Time,On-site,Entry Level,Communication,0.0
Data Engineer,Junior Industrial Application Support Analyst (Outsource),Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",1 month ago,Full Time,On-site,Entry Level,IT Helpdesk,0.0
Data Engineer,Junior Industrial Application Support Analyst (Outsource),Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",1 month ago,Full Time,On-site,Entry Level,Team Collaboration,0.0
Data Engineer,Junior Industrial Application Support Analyst (Outsource),Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",1 month ago,Full Time,On-site,Entry Level,Process Documentation,0.0
Data Engineer,Junior Industrial Application Support Analyst (Outsource),Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",1 month ago,Full Time,On-site,Entry Level,System Monitoring,0.0
Data Engineer,Full Stack Developer,OrobaSoft,"Cairo,Egypt",2 months ago,Full Time,Remote,Entry Level,IT/Software Development,1.0
Data Engineer,Full Stack Developer,OrobaSoft,"Cairo,Egypt",2 months ago,Full Time,Remote,Entry Level,Engineering - Telecom/Technology,1.0
Data Engineer,Full Stack Developer,OrobaSoft,"Cairo,Egypt",2 months ago,Full Time,Remote,Entry Level,Full Stack,1.0
Data Engineer,Full Stack Developer,OrobaSoft,"Cairo,Egypt",2 months ago,Full Time,Remote,Entry Level,Software Development,1.0
Data Engineer,Full Stack Developer,OrobaSoft,"Cairo,Egypt",2 months ago,Full Time,Remote,Entry Level,Microservice Architecture,1.0
Data Engineer,Full Stack Developer,OrobaSoft,"Cairo,Egypt",2 months ago,Full Time,Remote,Entry Level,ASP.NET Core,1.0
Data Engineer,Full Stack Developer,OrobaSoft,"Cairo,Egypt",2 months ago,Full Time,Remote,Entry Level,JavaScript,1.0
Data Engineer,Full Stack Developer,OrobaSoft,"Cairo,Egypt",2 months ago,Full Time,Remote,Entry Level,Front-End Development,1.0
Data Engineer,Full Stack Developer,OrobaSoft,"Cairo,Egypt",2 months ago,Full Time,Remote,Entry Level,HTML,1.0
Data Engineer,Full Stack Developer,OrobaSoft,"Cairo,Egypt",2 months ago,Full Time,Remote,Entry Level,CSS,1.0
