search_query,job_title,company,loc,posting_recency,employment_type,work_arrangement_type,experience_lvl,years_of_experience,skill
Data Engineer,Chemist,Acwa -,"Riyadh,Saudi Arabia",11 days ago,Full Time,,Experienced,,· Chemist
Data Engineer,Chemist,Acwa -,"Riyadh,Saudi Arabia",11 days ago,Full Time,,Experienced,,· Quality Control
Data Engineer,Chemist,Acwa -,"Riyadh,Saudi Arabia",11 days ago,Full Time,,Experienced,,· Quality
Data Engineer,Chemist,Acwa -,"Riyadh,Saudi Arabia",11 days ago,Full Time,,Experienced,,· Production
Data Engineer,Chemist,Acwa -,"Riyadh,Saudi Arabia",11 days ago,Full Time,,Experienced,,· Quality Assurance
Data Engineer,Executive Vice President – Giga-Project Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Senior Management,,·IT/Software Development
Data Engineer,Executive Vice President – Giga-Project Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Senior Management,,·Project/Program Management
Data Engineer,Executive Vice President – Giga-Project Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Senior Management,,·Engineering - Telecom/Technology
Data Engineer,Executive Vice President – Giga-Project Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Senior Management,,· information technology (it)
Data Engineer,Executive Vice President – Giga-Project Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Senior Management,,· computer science
Data Engineer,Executive Vice President – Giga-Project Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Senior Management,,· project management
Data Engineer,Executive Vice President – Giga-Project Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Senior Management,,engineering
Data Engineer,Executive Vice President – Giga-Project Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Senior Management,,· management
Data Engineer,Executive Vice President – Giga-Project Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Senior Management,,· operations
Data Engineer,Executive Vice President – Giga-Project Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Senior Management,,· negotiation skills
Data Engineer,Senior Document Controller,AtkinsRéalis -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Manager,,·Administration
Data Engineer,Senior Document Controller,AtkinsRéalis -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Manager,,·IT/Software Development
Data Engineer,Senior Document Controller,AtkinsRéalis -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Manager,,·Quality
Data Engineer,Senior Document Controller,AtkinsRéalis -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Manager,,· Administration
Data Engineer,Senior Document Controller,AtkinsRéalis -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Manager,,· Quality Control
Data Engineer,Senior Document Controller,AtkinsRéalis -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Manager,,· Microsoft Office
Data Engineer,Senior Document Controller,AtkinsRéalis -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Manager,,· Computer Science
Data Engineer,Senior Document Controller,AtkinsRéalis -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Manager,,· Quality Assurance
Data Engineer,Senior Document Controller,AtkinsRéalis -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Manager,,· Information Technology (IT)
Data Engineer,Senior Document Controller,AtkinsRéalis -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Manager,,· Document Control
Data Engineer,Principal Project Planner,Worley -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Not specified,,·Engineering - Construction/Civil/Architecture
Data Engineer,Principal Project Planner,Worley -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Not specified,,·Project/Program Management
Data Engineer,Principal Project Planner,Worley -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Not specified,,·Engineering - Mechanical/Electrical
Data Engineer,Principal Project Planner,Worley -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Not specified,,· Project Management
Data Engineer,Principal Project Planner,Worley -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Not specified,,Engineering
Data Engineer,Principal Project Planner,Worley -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Not specified,,· Primavera
Data Engineer,Principal Project Planner,Worley -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Not specified,,· Computer Skills
Data Engineer,Principal Project Planner,Worley -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Not specified,,· Construction
Data Engineer,Principal Project Planner,Worley -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Not specified,,Electrical Engineering
Data Engineer,Principal Project Planner,Worley -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Not specified,,Mechanical Engineering
Data Engineer,Sr. Sales Manager,Supermicro -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Experienced,,·Customer Service/Support
Data Engineer,Sr. Sales Manager,Supermicro -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Experienced,,·Operations/Management
Data Engineer,Sr. Sales Manager,Supermicro -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Experienced,,·Sales/Retail
Data Engineer,Sr. Sales Manager,Supermicro -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Experienced,,· Sales
Data Engineer,Sr. Sales Manager,Supermicro -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Experienced,,· Sales Skills
Data Engineer,Sr. Sales Manager,Supermicro -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Experienced,,· Sales Target
Data Engineer,Sr. Sales Manager,Supermicro -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Experienced,,· Customer Service
Data Engineer,Sr. Sales Manager,Supermicro -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Experienced,,· Customer Support
Data Engineer,Sr. Sales Manager,Supermicro -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Experienced,,· Customer Care
Data Engineer,Sr. Sales Manager,Supermicro -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Experienced,,· Management
Data Engineer,General Manager – Mega-Infrastructure Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Manager,,·IT/Software Development
Data Engineer,General Manager – Mega-Infrastructure Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Manager,,·Operations/Management
Data Engineer,General Manager – Mega-Infrastructure Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Manager,,·Engineering - Telecom/Technology
Data Engineer,General Manager – Mega-Infrastructure Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Manager,,· information technology (it)
Data Engineer,General Manager – Mega-Infrastructure Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Manager,,· computer science
Data Engineer,General Manager – Mega-Infrastructure Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Manager,,· microsoft office
Data Engineer,General Manager – Mega-Infrastructure Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Manager,,engineering
Data Engineer,General Manager – Mega-Infrastructure Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Manager,,· management
Data Engineer,General Manager – Mega-Infrastructure Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Manager,,· operations
Data Engineer,General Manager – Mega-Infrastructure Operations,Confidential Government -,"Riyadh,Saudi Arabia",9 days ago,Full Time,,Manager,,· financial management
Data Engineer,Revenue Manager,Mövenpick Hotels & Resorts -,"Riyadh,Saudi Arabia",11 days ago,Full Time,,Experienced,,·Accounting/Finance
Data Engineer,Revenue Manager,Mövenpick Hotels & Resorts -,"Riyadh,Saudi Arabia",11 days ago,Full Time,,Experienced,,·Operations/Management
Data Engineer,Revenue Manager,Mövenpick Hotels & Resorts -,"Riyadh,Saudi Arabia",11 days ago,Full Time,,Experienced,,·Sales/Retail
Data Engineer,Revenue Manager,Mövenpick Hotels & Resorts -,"Riyadh,Saudi Arabia",11 days ago,Full Time,,Experienced,,· Accounting
Data Engineer,Revenue Manager,Mövenpick Hotels & Resorts -,"Riyadh,Saudi Arabia",11 days ago,Full Time,,Experienced,,· Management
Data Engineer,Revenue Manager,Mövenpick Hotels & Resorts -,"Riyadh,Saudi Arabia",11 days ago,Full Time,,Experienced,,· Finance
Data Engineer,Revenue Manager,Mövenpick Hotels & Resorts -,"Riyadh,Saudi Arabia",11 days ago,Full Time,,Experienced,,· Financial Analysis
Data Engineer,Revenue Manager,Mövenpick Hotels & Resorts -,"Riyadh,Saudi Arabia",11 days ago,Full Time,,Experienced,,· Financial Management
Data Engineer,Revenue Manager,Mövenpick Hotels & Resorts -,"Riyadh,Saudi Arabia",11 days ago,Full Time,,Experienced,,· Business Development
Data Engineer,Revenue Manager,Mövenpick Hotels & Resorts -,"Riyadh,Saudi Arabia",11 days ago,Full Time,,Experienced,,· Revenue
Data Engineer,Design Manager - MEP,AtkinsRéalis -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,·Engineering - Construction/Civil/Architecture
Data Engineer,Design Manager - MEP,AtkinsRéalis -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,·Creative/Design/Art
Data Engineer,Design Manager - MEP,AtkinsRéalis -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,·IT/Software Development
Data Engineer,Design Manager - MEP,AtkinsRéalis -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,· Design
Data Engineer,Design Manager - MEP,AtkinsRéalis -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,· Project Management
Data Engineer,Design Manager - MEP,AtkinsRéalis -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,Engineering
Data Engineer,Design Manager - MEP,AtkinsRéalis -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,· Architecture
Data Engineer,Design Manager - MEP,AtkinsRéalis -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,· Management
Data Engineer,Design Manager - MEP,AtkinsRéalis -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,· Information Technology (IT)
Data Engineer,Design Manager - MEP,AtkinsRéalis -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,· Marketing
Data Engineer,Senior Relationship Manager - Elite Business Banking Liabilities,RAKBANK -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,·Customer Service/Support
Data Engineer,Senior Relationship Manager - Elite Business Banking Liabilities,RAKBANK -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,·IT/Software Development
Data Engineer,Senior Relationship Manager - Elite Business Banking Liabilities,RAKBANK -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,·Sales/Retail
Data Engineer,Senior Relationship Manager - Elite Business Banking Liabilities,RAKBANK -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,· Sales
Data Engineer,Senior Relationship Manager - Elite Business Banking Liabilities,RAKBANK -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,· Customer Service
Data Engineer,Senior Relationship Manager - Elite Business Banking Liabilities,RAKBANK -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,· Sales Skills
Data Engineer,Senior Relationship Manager - Elite Business Banking Liabilities,RAKBANK -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,· Marketing
Data Engineer,Senior Relationship Manager - Elite Business Banking Liabilities,RAKBANK -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,· Project Management
Data Engineer,Senior Relationship Manager - Elite Business Banking Liabilities,RAKBANK -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,· Customer Support
Data Engineer,Senior Relationship Manager - Elite Business Banking Liabilities,RAKBANK -,"Dubai,United Arab Emirates",11 days ago,Full Time,,Experienced,,· Information Technology (IT)
Data Engineer,Information and Security Controller - Tram (Secondment),Keolis.MHI -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Entry Level,,·IT/Software Development
Data Engineer,Information and Security Controller - Tram (Secondment),Keolis.MHI -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Entry Level,,·Quality
Data Engineer,Information and Security Controller - Tram (Secondment),Keolis.MHI -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Entry Level,,·Engineering - Telecom/Technology
Data Engineer,Information and Security Controller - Tram (Secondment),Keolis.MHI -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Entry Level,,· Information Technology (IT)
Data Engineer,Information and Security Controller - Tram (Secondment),Keolis.MHI -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Entry Level,,· Computer Science
Data Engineer,Information and Security Controller - Tram (Secondment),Keolis.MHI -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Entry Level,,· Security
Data Engineer,Information and Security Controller - Tram (Secondment),Keolis.MHI -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Entry Level,,· Quality Control
Data Engineer,Information and Security Controller - Tram (Secondment),Keolis.MHI -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Entry Level,,Computer Engineering
Data Engineer,Information and Security Controller - Tram (Secondment),Keolis.MHI -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Entry Level,,· Software Testing
Data Engineer,Information and Security Controller - Tram (Secondment),Keolis.MHI -,"Dubai,United Arab Emirates",10 days ago,Full Time,,Entry Level,,· Testing
Data Engineer,Business Finance Analyst,Sadara Chemical Company -,"Riyadh,Saudi Arabia",12 days ago,Full Time,,Entry Level,,·IT/Software Development
Data Engineer,Business Finance Analyst,Sadara Chemical Company -,"Riyadh,Saudi Arabia",12 days ago,Full Time,,Entry Level,,·Analyst/Research
Data Engineer,Business Finance Analyst,Sadara Chemical Company -,"Riyadh,Saudi Arabia",12 days ago,Full Time,,Entry Level,,·Engineering - Telecom/Technology
Data Engineer,Business Finance Analyst,Sadara Chemical Company -,"Riyadh,Saudi Arabia",12 days ago,Full Time,,Entry Level,,· Business Analysis
Data Engineer,Business Finance Analyst,Sadara Chemical Company -,"Riyadh,Saudi Arabia",12 days ago,Full Time,,Entry Level,,· Information Technology (IT)
Data Engineer,Business Finance Analyst,Sadara Chemical Company -,"Riyadh,Saudi Arabia",12 days ago,Full Time,,Entry Level,,· Computer Science
Data Engineer,Business Finance Analyst,Sadara Chemical Company -,"Riyadh,Saudi Arabia",12 days ago,Full Time,,Entry Level,,· Analysis
Data Engineer,Business Finance Analyst,Sadara Chemical Company -,"Riyadh,Saudi Arabia",12 days ago,Full Time,,Entry Level,,· Software Development
Data Engineer,Business Finance Analyst,Sadara Chemical Company -,"Riyadh,Saudi Arabia",12 days ago,Full Time,,Entry Level,,· Software
Data Engineer,Business Finance Analyst,Sadara Chemical Company -,"Riyadh,Saudi Arabia",12 days ago,Full Time,,Entry Level,,Engineering
Data Engineer,"Associate Managing Consultant, Performance Analytics - Advisors & Consulting Services",Mastercard -,"Riyadh,Saudi Arabia",10 days ago,Full Time,,Experienced,,·Customer Service/Support
Data Engineer,"Associate Managing Consultant, Performance Analytics - Advisors & Consulting Services",Mastercard -,"Riyadh,Saudi Arabia",10 days ago,Full Time,,Experienced,,·IT/Software Development
Data Engineer,"Associate Managing Consultant, Performance Analytics - Advisors & Consulting Services",Mastercard -,"Riyadh,Saudi Arabia",10 days ago,Full Time,,Experienced,,·Engineering - Telecom/Technology
Data Engineer,"Associate Managing Consultant, Performance Analytics - Advisors & Consulting Services",Mastercard -,"Riyadh,Saudi Arabia",10 days ago,Full Time,,Experienced,,· Computer Science
Data Engineer,"Associate Managing Consultant, Performance Analytics - Advisors & Consulting Services",Mastercard -,"Riyadh,Saudi Arabia",10 days ago,Full Time,,Experienced,,· Information Technology (IT)
Data Engineer,"Associate Managing Consultant, Performance Analytics - Advisors & Consulting Services",Mastercard -,"Riyadh,Saudi Arabia",10 days ago,Full Time,,Experienced,,· Accounting
Data Engineer,"Associate Managing Consultant, Performance Analytics - Advisors & Consulting Services",Mastercard -,"Riyadh,Saudi Arabia",10 days ago,Full Time,,Experienced,,· Customer Service
